unit_id,date_sold,post_code,unit_price,property_type,bedrooms
11003,2015-02-24,2902,410000,house,3
11004,2015-02-24,2615,450000,house,4
11005,2015-02-24,2913,525000,house,4
11006,2015-02-24,2903,549000,house,4
11007,2015-02-24,2602,610000,house,3
11008,2015-02-24,2906,795000,house,4
11009,2015-02-25,2913,377500,house,3
11010,2015-02-25,2902,390000,house,3
11011,2015-02-25,2904,495000,house,3
11012,2015-02-25,2611,601000,house,4
11013,2015-02-25,2913,660000,house,4
11014,2015-02-25,2913,900000,house,5
11015,2015-02-26,2914,360000,house,5
11016,2015-02-26,2906,370000,house,3
11017,2015-02-26,2906,384000,house,3
11018,2015-02-26,2615,455000,house,3
11019,2015-02-26,2902,495000,house,3
11020,2015-02-26,2604,545000,house,3
11021,2015-02-26,2912,550000,house,4
11022,2015-02-26,2913,580000,house,4
11023,2015-02-26,2904,602500,house,4
11024,2015-02-26,2605,620000,house,4
11025,2015-02-26,2615,627000,house,4
11026,2015-02-26,2617,650000,house,4
11027,2015-02-26,2903,678000,house,5
11028,2015-02-26,2905,740000,house,4
11029,2015-02-26,2614,830000,house,4
11030,2015-02-27,2905,291000,house,3
11031,2015-02-27,2913,350000,house,3
11032,2015-02-27,2906,357500,house,3
11033,2015-02-27,2615,368500,house,3
11034,2015-02-27,2902,395000,house,3
11035,2015-02-27,2615,412500,house,3
11036,2015-02-27,2611,512500,house,4
11037,2015-02-27,2904,530000,house,4
11038,2015-02-27,2905,532500,house,4
11039,2015-02-27,2902,535000,house,4
11040,2015-02-27,2611,540000,house,3
11041,2015-02-27,2615,540200,house,4
11042,2015-02-27,2617,541500,house,3
11043,2015-02-27,2602,565000,house,3
11044,2015-02-27,2903,575000,house,5
11045,2015-02-27,2913,635000,house,4
11046,2015-02-27,2902,640000,house,5
11047,2015-02-27,2913,765000,house,4
11048,2015-02-27,2602,881000,house,3
11049,2015-02-27,2600,1550000,house,5
11050,2015-02-28,2903,408000,house,4
11051,2015-02-28,2614,425000,house,3
11052,2015-02-28,2615,441000,house,3
11053,2015-02-28,2617,490000,house,3
11054,2015-02-28,2611,499000,house,3
11055,2015-02-28,2913,507500,house,4
11056,2015-02-28,2914,530000,house,3
11057,2015-02-28,2611,575000,house,5
11058,2015-02-28,2606,590000,house,3
11059,2015-02-28,2607,595000,house,3
11060,2015-02-28,2602,620000,house,3
11061,2015-02-28,2611,625000,house,4
11062,2015-02-28,2602,650000,house,3
11063,2015-02-28,2611,677000,house,3
11064,2015-02-28,2611,730000,house,4
11065,2015-02-28,2603,750000,house,3
11066,2015-02-28,2605,756000,house,3
11067,2015-02-28,2903,780000,house,4
11068,2015-02-28,2602,808000,house,3
11069,2015-02-28,2600,810000,house,3
11070,2015-02-28,2604,880000,house,3
11071,2015-02-28,2603,930000,house,3
11072,2015-02-28,2603,1130000,house,4
11073,2015-02-28,2607,1210000,house,4
11074,2015-02-28,2602,1250000,house,4
11075,2015-02-28,2611,1560000,house,5
11076,2015-02-28,2603,1700000,house,4
11077,2015-03-01,2611,560000,house,3
11078,2015-03-02,2615,430000,house,3
11079,2015-03-02,2903,455000,house,4
11080,2015-03-02,2905,455000,house,3
11081,2015-03-02,2905,465000,house,3
11082,2015-03-02,2611,471500,house,3
11083,2015-03-02,2615,480000,house,4
11084,2015-03-02,2904,495000,house,4
11085,2015-03-02,2906,521000,house,3
11086,2015-03-02,2903,560000,house,4
11087,2015-03-02,2914,580626,house,4
11088,2015-03-02,2615,670000,house,4
11089,2015-03-03,2606,270000,house,1
11090,2015-03-03,2615,409000,house,3
11091,2015-03-03,2905,415000,house,3
11092,2015-03-03,2904,440000,house,3
11093,2015-03-03,2611,475000,house,3
11094,2015-03-03,2615,495000,house,4
11095,2015-03-03,2902,500000,house,3
11096,2015-03-03,2914,568000,house,4
11097,2015-03-03,2615,580000,house,4
11098,2015-03-03,2617,620000,house,3
11099,2015-03-03,2602,693000,house,4
11100,2015-03-03,2600,965000,house,3
11101,2015-03-04,2615,410000,house,3
11102,2015-03-04,2615,470000,house,3
11103,2015-03-04,2905,475000,house,3
11104,2015-03-04,2615,505000,house,4
11105,2015-03-04,2602,546000,house,3
11106,2015-03-04,2913,570000,house,4
11107,2015-03-04,2905,585000,house,4
11108,2015-03-04,2617,595000,house,4
11109,2015-03-04,2602,600000,house,3
11110,2015-03-04,2914,679000,house,4
11111,2015-03-04,2911,680000,house,4
11112,2015-03-04,2617,705000,house,4
11113,2015-03-04,2602,780000,house,2
11114,2015-03-04,2612,1800000,house,3
11115,2015-03-05,2905,395000,house,3
11116,2015-03-05,2914,519000,house,3
11117,2015-03-05,2905,540000,house,4
11118,2015-03-05,2611,545000,house,3
11119,2015-03-05,2913,617892,house,4
11120,2015-03-05,2605,635000,house,4
11121,2015-03-05,2606,645000,house,3
11122,2015-03-05,2611,700000,house,3
11123,2015-03-05,2612,857500,house,3
11124,2015-03-05,2602,880000,house,4
11125,2015-03-05,2612,1105000,house,4
11126,2015-03-05,2617,1260000,house,5
11127,2015-03-06,2906,425000,house,3
11128,2015-03-06,2611,445000,house,3
11129,2015-03-06,2617,475000,house,4
11130,2015-03-06,2611,480000,house,3
11131,2015-03-06,2913,547000,house,4
11132,2015-03-06,2913,550000,house,4
11133,2015-03-06,2906,860000,house,4
11134,2015-03-06,2600,860000,house,3
11135,2015-03-06,2603,1150000,house,4
11136,2015-03-07,2615,560000,house,3
11137,2015-03-07,2615,585000,house,5
11138,2015-03-07,2914,761000,house,4
11139,2015-03-07,2602,875000,house,3
11140,2015-03-07,2602,1185000,house,5
11141,2015-03-07,2603,1220000,house,5
11142,2015-03-07,2603,1450000,house,4
11143,2015-03-09,2906,435000,house,3
11144,2015-03-10,2903,412000,house,2
11145,2015-03-10,2914,425000,house,2
11146,2015-03-10,2611,510000,house,3
11147,2015-03-10,2906,530000,house,4
11148,2015-03-10,2914,579950,house,4
11149,2015-03-10,2913,610000,house,4
11150,2015-03-10,2605,685000,house,3
11151,2015-03-10,2913,693000,house,4
11152,2015-03-10,2605,722500,house,3
11153,2015-03-10,2913,723500,house,4
11154,2015-03-10,2603,1210000,house,4
11155,2015-03-11,2615,438000,house,3
11156,2015-03-11,2902,490000,house,3
11157,2015-03-11,2615,530000,house,4
11158,2015-03-11,2904,539000,house,4
11159,2015-03-11,2913,545000,house,3
11160,2015-03-11,2914,565000,house,4
11161,2015-03-11,2604,595000,house,3
11162,2015-03-11,2913,620000,house,4
11163,2015-03-11,2602,635000,house,4
11164,2015-03-11,2913,648000,house,4
11165,2015-03-11,2611,765000,house,4
11166,2015-03-11,2602,803000,house,3
11167,2015-03-11,2611,825000,house,5
11168,2015-03-12,2905,375000,house,3
11169,2015-03-12,2905,387500,house,3
11170,2015-03-12,2615,427500,house,3
11171,2015-03-12,2902,440000,house,3
11172,2015-03-12,2913,464000,house,4
11173,2015-03-12,2905,475000,house,4
11174,2015-03-12,2904,495000,house,4
11175,2015-03-12,2600,651000,house,3
11176,2015-03-12,2914,695000,house,4
11177,2015-03-12,2606,1900000,house,5
11178,2015-03-13,2615,382000,house,3
11179,2015-03-13,2617,420000,house,3
11180,2015-03-13,2905,448000,house,3
11181,2015-03-13,2615,451000,house,3
11182,2015-03-13,2902,455000,house,3
11183,2015-03-13,2615,485000,house,3
11184,2015-03-13,2611,507000,house,3
11185,2015-03-13,2906,590000,house,4
11186,2015-03-13,2914,605000,house,4
11187,2015-03-13,2914,620000,house,5
11188,2015-03-13,2611,675000,house,4
11189,2015-03-13,2607,690000,house,4
11190,2015-03-13,2602,753000,house,3
11191,2015-03-13,2913,790000,house,5
11192,2015-03-13,2612,937000,house,4
11193,2015-03-14,2903,421000,house,3
11194,2015-03-14,2611,505000,house,3
11195,2015-03-14,2905,525000,house,5
11196,2015-03-14,2606,567000,house,3
11197,2015-03-14,2611,581000,house,4
11198,2015-03-14,2611,588000,house,4
11199,2015-03-14,2604,650000,house,3
11200,2015-03-14,2611,660000,house,5
11201,2015-03-14,2905,660000,house,5
11202,2015-03-14,2602,693000,house,3
11203,2015-03-14,2913,715000,house,4
11204,2015-03-14,2617,726000,house,4
11205,2015-03-14,2611,750000,house,4
11206,2015-03-14,2611,755000,house,4
11207,2015-03-14,2602,769000,house,4
11208,2015-03-14,2602,778000,house,3
11209,2015-03-14,2605,785000,house,3
11210,2015-03-14,2606,785000,house,4
11211,2015-03-14,2602,800000,house,3
11212,2015-03-14,2602,845000,house,3
11213,2015-03-14,2602,895000,house,4
11214,2015-03-14,2611,971000,house,4
11215,2015-03-14,2600,1070000,house,4
11216,2015-03-14,2607,1110000,house,4
11217,2015-03-14,2600,1710000,house,4
11218,2015-03-16,2615,370000,house,3
11219,2015-03-16,2913,380000,house,3
11220,2015-03-16,2615,440000,house,3
11221,2015-03-16,2906,457500,house,4
11222,2015-03-16,2905,458000,house,3
11223,2015-03-16,2913,465500,house,3
11224,2015-03-16,2602,592000,house,3
11225,2015-03-16,2904,600000,house,4
11226,2015-03-16,2913,615000,house,5
11227,2015-03-16,2905,655000,house,4
11228,2015-03-16,2906,670000,house,4
11229,2015-03-16,2902,760000,house,4
11230,2015-03-17,2905,401000,house,3
11231,2015-03-17,2914,417500,house,4
11232,2015-03-17,2905,435000,house,3
11233,2015-03-17,2905,557000,house,4
11234,2015-03-17,2605,605000,house,3
11235,2015-03-17,2912,608000,house,4
11236,2015-03-17,2914,655000,house,4
11237,2015-03-17,2904,705000,house,5
11238,2015-03-17,2600,1475000,house,3
11239,2015-03-18,2615,408000,house,3
11240,2015-03-18,2614,490000,house,3
11241,2015-03-18,2912,630000,house,4
11242,2015-03-18,2906,645000,house,4
11243,2015-03-18,2906,650000,house,4
11244,2015-03-18,2602,701000,house,3
11245,2015-03-18,2906,762000,house,5
11246,2015-03-18,2602,770000,house,3
11247,2015-03-18,2612,885000,house,4
11248,2015-03-18,2612,895250,house,4
11249,2015-03-18,2603,1056000,house,3
11250,2015-03-18,2603,1065000,house,3
11251,2015-03-18,2911,1145000,house,4
11252,2015-03-19,2914,455000,house,3
11253,2015-03-19,2602,502000,house,3
11254,2015-03-19,2615,570000,house,4
11255,2015-03-19,2607,685000,house,4
11256,2015-03-19,2614,830000,house,4
11257,2015-03-19,2605,945000,house,3
11258,2015-03-20,2902,415000,house,3
11259,2015-03-20,2615,430000,house,3
11260,2015-03-20,2905,527500,house,3
11261,2015-03-20,2602,586000,house,3
11262,2015-03-20,2914,605000,house,4
11263,2015-03-20,2903,620000,house,4
11264,2015-03-20,2905,625000,house,4
11265,2015-03-20,2904,645500,house,4
11266,2015-03-20,2914,680000,house,4
11267,2015-03-20,2602,680000,house,3
11268,2015-03-20,2602,783000,house,5
11269,2015-03-21,2615,492500,house,4
11270,2015-03-21,2611,547500,house,3
11271,2015-03-21,2913,550000,house,4
11272,2015-03-21,2602,610000,house,3
11273,2015-03-21,2606,665000,house,4
11274,2015-03-21,2611,690000,house,4
11275,2015-03-21,2902,716000,house,3
11276,2015-03-21,2602,862000,house,4
11277,2015-03-21,2602,895000,house,3
11278,2015-03-21,2605,907000,house,4
11279,2015-03-21,2602,920000,house,3
11280,2015-03-21,2602,1100000,house,5
11281,2015-03-21,2607,1360000,house,4
11282,2015-03-23,2902,339000,house,2
11283,2015-03-23,2611,500000,house,3
11284,2015-03-23,2906,580000,house,4
11285,2015-03-23,2606,951000,house,4
11286,2015-03-24,2902,428000,house,4
11287,2015-03-24,2905,465000,house,4
11288,2015-03-24,2617,516000,house,3
11289,2015-03-24,2614,605000,house,4
11290,2015-03-24,2617,607000,house,3
11291,2015-03-25,2905,355000,house,3
11292,2015-03-25,2905,442000,house,3
11293,2015-03-25,2913,451000,house,4
11294,2015-03-25,2914,547500,house,4
11295,2015-03-25,2914,561000,house,4
11296,2015-03-25,2912,600000,house,4
11297,2015-03-25,2905,653000,house,4
11298,2015-03-25,2902,667500,house,5
11299,2015-03-25,2914,671000,house,4
11300,2015-03-25,2617,750000,house,5
11301,2015-03-25,2600,950000,house,4
11302,2015-03-25,2602,1050000,house,3
11303,2015-03-26,2602,341000,house,1
11304,2015-03-26,2906,372500,house,3
11305,2015-03-26,2905,465000,house,3
11306,2015-03-26,2914,489000,house,3
11307,2015-03-26,2607,512000,house,3
11308,2015-03-26,2905,530000,house,5
11309,2015-03-26,2913,565000,house,4
11310,2015-03-26,2905,568000,house,4
11311,2015-03-26,2611,721700,house,4
11312,2015-03-26,2604,860000,house,3
11313,2015-03-26,2611,875000,house,4
11314,2015-03-26,2600,1260000,house,4
11315,2015-03-27,2611,505000,house,4
11316,2015-03-27,2904,509950,house,4
11317,2015-03-27,2904,525000,house,4
11318,2015-03-27,2905,540000,house,4
11319,2015-03-27,2905,590000,house,5
11320,2015-03-27,2602,595000,house,3
11321,2015-03-27,2617,639950,house,4
11322,2015-03-27,2617,735000,house,3
11323,2015-03-27,2912,885000,house,4
11324,2015-03-27,2614,925000,house,4
11325,2015-03-28,2913,360000,house,3
11326,2015-03-28,2913,395000,house,3
11327,2015-03-28,2905,440000,house,3
11328,2015-03-28,2903,440000,house,3
11329,2015-03-28,2902,490000,house,4
11330,2015-03-28,2903,497000,house,4
11331,2015-03-28,2905,572000,house,4
11332,2015-03-28,2611,590000,house,4
11333,2015-03-28,2905,600000,house,4
11334,2015-03-28,2602,620000,house,3
11335,2015-03-28,2604,629000,house,3
11336,2015-03-28,2913,650000,house,4
11337,2015-03-28,2913,659000,house,4
11338,2015-03-28,2913,701000,house,4
11339,2015-03-28,2602,820000,house,3
11340,2015-03-28,2602,841000,house,4
11341,2015-03-28,2607,845000,house,4
11342,2015-03-28,2913,867000,house,5
11343,2015-03-28,2605,875000,house,4
11344,2015-03-28,2607,881000,house,5
11345,2015-03-28,2600,1002000,house,4
11346,2015-03-28,2605,1017500,house,3
11347,2015-03-28,2600,1131000,house,4
11348,2015-03-28,2612,2125000,house,4
11349,2015-03-29,2617,491500,house,3
11350,2015-03-30,2914,418000,house,3
11351,2015-03-30,2913,468000,house,3
11352,2015-03-30,2904,500000,house,4
11353,2015-03-30,2905,502500,house,4
11354,2015-03-30,2606,555000,house,3
11355,2015-03-30,2615,562000,house,4
11356,2015-03-30,2611,570000,house,3
11357,2015-03-30,2906,865000,house,5
11358,2015-03-31,2615,285000,house,3
11359,2015-03-31,2615,420000,house,2
11360,2015-03-31,2611,440000,house,4
11361,2015-03-31,2905,458000,house,3
11362,2015-03-31,2902,558000,house,4
11363,2015-03-31,2602,612500,house,3
11364,2015-03-31,2602,615000,house,3
11365,2015-03-31,2602,685000,house,4
11366,2015-03-31,2914,730000,house,5
11367,2015-03-31,2615,740000,house,5
11368,2015-03-31,2600,990000,house,3
11369,2015-03-31,2607,997000,house,4
11370,2015-03-31,2612,1230000,house,4
11371,2015-03-31,2602,1333000,house,4
11372,2015-04-01,2602,462500,house,3
11373,2015-04-01,2905,463000,house,3
11374,2015-04-01,2602,470000,house,3
11375,2015-04-01,2905,478000,house,4
11376,2015-04-01,2904,482000,house,3
11377,2015-04-01,2914,490000,house,4
11378,2015-04-01,2602,585000,house,3
11379,2015-04-01,2602,605000,house,3
11380,2015-04-01,2913,637000,house,4
11381,2015-04-01,2914,640000,house,4
11382,2015-04-01,2602,652000,house,3
11383,2015-04-01,2602,690000,house,4
11384,2015-04-01,2913,695000,house,4
11385,2015-04-01,2607,720000,house,4
11386,2015-04-01,2602,725000,house,3
11387,2015-04-01,2614,740000,house,5
11388,2015-04-01,2614,775000,house,4
11389,2015-04-01,2602,812000,house,3
11390,2015-04-01,2602,818000,house,4
11391,2015-04-01,2602,960000,house,4
11392,2015-04-01,2902,1000000,house,4
11393,2015-04-01,2600,1600000,house,4
11394,2015-04-02,2615,361000,house,3
11395,2015-04-02,2913,380000,house,3
11396,2015-04-02,2913,395000,house,3
11397,2015-04-02,2902,477000,house,4
11398,2015-04-02,2906,480000,house,4
11399,2015-04-02,2904,500000,house,3
11400,2015-04-02,2615,510000,house,3
11401,2015-04-02,2615,532000,house,4
11402,2015-04-02,2611,540000,house,4
11403,2015-04-02,2905,580000,house,5
11404,2015-04-02,2912,600000,house,4
11405,2015-04-02,2914,612000,house,4
11406,2015-04-02,2914,650000,house,4
11407,2015-04-02,2617,762000,house,4
11408,2015-04-02,2604,1040000,house,3
11409,2015-04-02,2603,1675000,house,4
11410,2015-04-03,2603,700000,house,3
11411,2015-04-07,2615,351500,house,3
11412,2015-04-07,2906,406000,house,3
11413,2015-04-07,2905,480000,house,3
11414,2015-04-07,2914,605500,house,4
11415,2015-04-07,2902,800000,house,4
11416,2015-04-08,2905,461000,house,3
11417,2015-04-08,2914,566000,house,4
11418,2015-04-08,2914,667000,house,4
11419,2015-04-09,2903,600000,house,5
11420,2015-04-09,2602,630000,house,3
11421,2015-04-09,2600,855000,house,3
11422,2015-04-10,2914,410150,house,3
11423,2015-04-10,2615,455000,house,3
11424,2015-04-10,2614,470000,house,4
11425,2015-04-10,2905,561000,house,4
11426,2015-04-10,2615,615000,house,4
11427,2015-04-10,2914,640000,house,5
11428,2015-04-10,2904,645000,house,4
11429,2015-04-10,2911,740000,house,4
11430,2015-04-11,2617,492000,house,3
11431,2015-04-11,2914,552500,house,4
11432,2015-04-11,2615,580000,house,4
11433,2015-04-11,2602,583000,house,3
11434,2015-04-11,2615,690000,house,4
11435,2015-04-11,2605,765000,house,3
11436,2015-04-11,2912,933000,house,5
11437,2015-04-11,2911,1025000,house,5
11438,2015-04-11,2605,1060000,house,4
11439,2015-04-11,2602,1105000,house,4
11440,2015-04-11,2614,1125000,house,5
11441,2015-04-11,2603,1952500,house,5
11442,2015-04-13,2913,438000,house,4
11443,2015-04-13,2914,600000,house,4
11444,2015-04-13,2602,610000,house,4
11445,2015-04-13,2611,620000,house,4
11446,2015-04-13,2906,650000,house,5
11447,2015-04-13,2617,672000,house,4
11448,2015-04-13,2904,680000,house,3
11449,2015-04-14,2903,460000,house,4
11450,2015-04-14,2611,465000,house,3
11451,2015-04-14,2905,490000,house,4
11452,2015-04-14,2913,625000,house,4
11453,2015-04-14,2914,705000,house,4
11454,2015-04-14,2604,735000,house,3
11455,2015-04-14,2612,1100000,house,3
11456,2015-04-15,2615,385000,house,3
11457,2015-04-15,2611,408000,house,3
11458,2015-04-15,2615,420000,house,3
11459,2015-04-15,2905,425000,house,3
11460,2015-04-15,2607,569000,house,3
11461,2015-04-15,2913,650500,house,4
11462,2015-04-15,2603,855000,house,4
11463,2015-04-16,2615,350000,house,3
11464,2015-04-16,2615,395000,house,3
11465,2015-04-16,2911,452000,house,2
11466,2015-04-16,2914,520000,house,4
11467,2015-04-16,2902,527500,house,4
11468,2015-04-16,2602,535000,house,3
11469,2015-04-16,2606,590000,house,3
11470,2015-04-16,2602,670000,house,3
11471,2015-04-16,2911,730000,house,4
11472,2015-04-17,2913,355500,house,2
11473,2015-04-17,2615,397500,house,3
11474,2015-04-17,2906,400000,house,3
11475,2015-04-17,2913,425000,house,3
11476,2015-04-17,2615,475000,house,4
11477,2015-04-17,2913,479950,house,3
11478,2015-04-17,2615,493000,house,4
11479,2015-04-17,2615,520000,house,4
11480,2015-04-17,2615,545000,house,4
11481,2015-04-17,2602,565000,house,2
11482,2015-04-17,2605,717500,house,4
11483,2015-04-17,2904,765000,house,5
11484,2015-04-17,2612,820000,house,4
11485,2015-04-17,2612,1370000,house,4
11486,2015-04-18,2611,414000,house,2
11487,2015-04-18,2615,445000,house,3
11488,2015-04-18,2905,455000,house,4
11489,2015-04-18,2904,493000,house,3
11490,2015-04-18,2902,537500,house,4
11491,2015-04-18,2611,540000,house,3
11492,2015-04-18,2904,575000,house,4
11493,2015-04-18,2903,596000,house,4
11494,2015-04-18,2913,600000,house,4
11495,2015-04-18,2614,626000,house,3
11496,2015-04-18,2606,685000,house,3
11497,2015-04-18,2602,741000,house,3
11498,2015-04-18,2614,750000,house,4
11499,2015-04-18,2614,865000,house,4
11500,2015-04-18,2914,875000,house,5
11501,2015-04-18,2617,1001000,house,4
11502,2015-04-18,2602,1105000,house,3
11503,2015-04-20,2913,385000,house,3
11504,2015-04-20,2914,406000,house,3
11505,2015-04-20,2906,425000,house,3
11506,2015-04-20,2904,470000,house,3
11507,2015-04-20,2905,480000,house,3
11508,2015-04-20,2615,525000,house,4
11509,2015-04-20,2611,530000,house,3
11510,2015-04-20,2611,532500,house,3
11511,2015-04-20,2615,650000,house,4
11512,2015-04-20,2911,740000,house,4
11513,2015-04-20,2607,740000,house,4
11514,2015-04-21,2905,410000,house,3
11515,2015-04-21,2905,470000,house,3
11516,2015-04-21,2611,500000,house,3
11517,2015-04-21,2904,535000,house,4
11518,2015-04-21,2912,795000,house,4
11519,2015-04-22,2913,410000,house,2
11520,2015-04-22,2615,440000,house,3
11521,2015-04-22,2615,443000,house,3
11522,2015-04-22,2615,471500,house,3
11523,2015-04-22,2914,565000,house,4
11524,2015-04-22,2903,630000,house,4
11525,2015-04-22,2902,810000,house,3
11526,2015-04-22,2902,935000,house,4
11527,2015-04-23,2617,347000,house,3
11528,2015-04-23,2615,407500,house,3
11529,2015-04-23,2902,444000,house,3
11530,2015-04-23,2617,470000,house,3
11531,2015-04-23,2906,485000,house,3
11532,2015-04-23,2902,510000,house,3
11533,2015-04-23,2902,525000,house,3
11534,2015-04-23,2905,549900,house,4
11535,2015-04-23,2615,550000,house,4
11536,2015-04-23,2902,560000,house,4
11537,2015-04-23,2617,625000,house,4
11538,2015-04-23,2914,705500,house,4
11539,2015-04-23,2602,730000,house,3
11540,2015-04-23,2614,830000,house,4
11541,2015-04-23,2617,868000,house,4
11542,2015-04-24,2611,56500,house,4
11543,2015-04-24,2913,448000,house,3
11544,2015-04-24,2904,465000,house,3
11545,2015-04-24,2615,475000,house,4
11546,2015-04-24,2914,540000,house,4
11547,2015-04-24,2615,646000,house,5
11548,2015-04-24,2605,792500,house,4
11549,2015-04-24,2612,995000,house,4
11550,2015-04-25,2615,460000,house,3
11551,2015-04-25,2603,1400000,house,3
11552,2015-04-26,2615,440000,house,3
11553,2015-04-26,2615,610000,house,4
11554,2015-04-26,2913,837000,house,5
11555,2015-04-27,2615,330000,house,3
11556,2015-04-27,2905,485000,house,3
11557,2015-04-27,2615,505000,house,4
11558,2015-04-27,2615,525000,house,4
11559,2015-04-27,2615,537000,house,4
11560,2015-04-27,2914,560000,house,4
11561,2015-04-27,2611,560000,house,3
11562,2015-04-27,2913,590000,house,4
11563,2015-04-27,2903,617500,house,3
11564,2015-04-27,2913,695000,house,4
11565,2015-04-28,2615,360000,house,3
11566,2015-04-28,2905,415000,house,3
11567,2015-04-28,2913,435500,house,3
11568,2015-04-28,2905,480000,house,4
11569,2015-04-28,2615,580000,house,4
11570,2015-04-28,2912,590000,house,4
11571,2015-04-28,2607,890000,house,4
11572,2015-04-29,2906,352500,house,3
11573,2015-04-29,2913,360500,house,3
11574,2015-04-29,2903,446750,house,3
11575,2015-04-29,2614,450000,house,3
11576,2015-04-29,2615,490000,house,3
11577,2015-04-29,2914,505000,house,3
11578,2015-04-29,2617,572000,house,4
11579,2015-04-29,2614,720000,house,3
11580,2015-04-29,2911,770300,house,4
11581,2015-04-29,2914,785000,house,4
11582,2015-04-29,2602,790000,house,3
11583,2015-04-30,2914,399000,house,3
11584,2015-04-30,2913,409000,house,3
11585,2015-04-30,2615,470000,house,3
11586,2015-04-30,2905,512500,house,3
11587,2015-04-30,2913,549999,house,4
11588,2015-04-30,2905,635000,house,4
11589,2015-04-30,2914,660000,house,4
11590,2015-04-30,2904,725000,house,4
11591,2015-05-01,2914,390000,house,3
11592,2015-05-01,2913,400000,house,3
11593,2015-05-01,2905,440000,house,3
11594,2015-05-01,2903,454000,house,3
11595,2015-05-01,2902,500000,house,4
11596,2015-05-01,2906,525000,house,4
11597,2015-05-01,2913,580000,house,4
11598,2015-05-01,2912,580000,house,4
11599,2015-05-01,2615,599000,house,4
11600,2015-05-01,2914,735000,house,5
11601,2015-05-01,2602,780000,house,4
11602,2015-05-01,2605,905000,house,4
11603,2015-05-02,2615,425000,house,3
11604,2015-05-02,2905,430000,house,3
11605,2015-05-02,2905,472500,house,4
11606,2015-05-02,2611,510000,house,3
11607,2015-05-02,2914,520000,house,3
11608,2015-05-02,2611,575000,house,4
11609,2015-05-02,2602,607000,house,3
11610,2015-05-02,2902,655000,house,4
11611,2015-05-02,2615,670000,house,4
11612,2015-05-02,2615,700000,house,5
11613,2015-05-02,2606,845000,house,5
11614,2015-05-02,2611,890000,house,4
11615,2015-05-02,2602,938000,house,3
11616,2015-05-02,2602,1020000,house,5
11617,2015-05-02,2602,1100000,house,3
11618,2015-05-02,2603,1120000,house,4
11619,2015-05-02,2612,1150000,house,3
11620,2015-05-02,2607,1320000,house,4
11621,2015-05-03,2607,585000,house,3
11622,2015-05-03,2905,650000,house,4
11623,2015-05-03,2606,865000,house,3
11624,2015-05-04,2615,460000,house,3
11625,2015-05-04,2914,530000,house,4
11626,2015-05-04,2914,540000,house,4
11627,2015-05-04,2903,620000,house,4
11628,2015-05-04,2914,620000,house,4
11629,2015-05-04,2617,650000,house,4
11630,2015-05-04,2615,670000,house,4
11631,2015-05-04,2914,684500,house,4
11632,2015-05-04,2604,687000,house,3
11633,2015-05-04,2904,710000,house,4
11634,2015-05-04,2603,1670000,house,4
11635,2015-05-05,2615,370000,house,3
11636,2015-05-05,2905,482500,house,3
11637,2015-05-05,2914,504000,house,3
11638,2015-05-05,2914,546000,house,3
11639,2015-05-05,2905,580000,house,4
11640,2015-05-05,2602,810000,house,3
11641,2015-05-05,2600,1280000,house,5
11642,2015-05-05,2603,1665000,house,4
11643,2015-05-06,2615,380000,house,3
11644,2015-05-06,2913,429000,house,3
11645,2015-05-06,2905,468000,house,3
11646,2015-05-06,2611,493500,house,3
11647,2015-05-06,2913,512000,house,3
11648,2015-05-06,2606,540000,house,3
11649,2015-05-06,2913,665000,house,4
11650,2015-05-06,2602,697000,house,3
11651,2015-05-06,2612,1410000,house,3
11652,2015-05-07,2611,440000,house,3
11653,2015-05-07,2615,455000,house,4
11654,2015-05-07,2913,481000,house,3
11655,2015-05-07,2617,515000,house,3
11656,2015-05-07,2615,531000,house,4
11657,2015-05-07,2617,555000,house,4
11658,2015-05-07,2614,580000,house,4
11659,2015-05-07,2615,585000,house,4
11660,2015-05-07,2602,632000,house,3
11661,2015-05-07,2605,845000,house,3
11662,2015-05-07,2911,850000,house,4
11663,2015-05-07,2603,2150000,house,4
11664,2015-05-08,2615,410000,house,3
11665,2015-05-08,2906,422386,house,3
11666,2015-05-08,2902,430000,house,3
11667,2015-05-08,2615,480000,house,3
11668,2015-05-08,2904,490000,house,3
11669,2015-05-08,2905,512500,house,4
11670,2015-05-08,2617,520000,house,3
11671,2015-05-08,2604,525000,house,2
11672,2015-05-08,2904,547000,house,3
11673,2015-05-08,2914,610000,house,4
11674,2015-05-08,2611,637500,house,4
11675,2015-05-08,2911,680000,house,4
11676,2015-05-09,2615,422000,house,4
11677,2015-05-09,2615,430000,house,3
11678,2015-05-09,2614,480000,house,3
11679,2015-05-09,2913,482000,house,3
11680,2015-05-09,2906,552000,house,4
11681,2015-05-09,2605,588000,house,3
11682,2015-05-09,2611,595000,house,4
11683,2015-05-09,2607,602000,house,3
11684,2015-05-09,2903,606000,house,4
11685,2015-05-09,2611,617000,house,4
11686,2015-05-09,2607,640000,house,4
11687,2015-05-09,2602,680000,house,4
11688,2015-05-09,2606,693000,house,3
11689,2015-05-09,2602,695000,house,3
11690,2015-05-09,2606,695000,house,3
11691,2015-05-09,2913,850000,house,4
11692,2015-05-09,2611,885000,house,4
11693,2015-05-09,2602,890000,house,3
11694,2015-05-09,2600,1000000,house,3
11695,2015-05-09,2603,1070000,house,5
11696,2015-05-09,2617,1150000,house,5
11697,2015-05-11,2913,387000,house,3
